Time,Date,Timestamp,AirTemp,RH,PAR,Windspeed,Winddirection,Precip,light,altitude,azimuth,numerictime,Noonage,growingseason
23:30:00,1/4/2021,1/4/2021 23:30,-5.318,83.1,0.221,0.822,42.49,0,0,-1.236735784,2.682683327,0.979166667,afternoon,N
0:00:00,1/5/2021,1/5/2021 0:00,-5.428,84.3,0.229,0.653,8.95,0,0,-1.263761932,3.058606173,0,morning,N
0:30:00,1/5/2021,1/5/2021 0:30,-5.363,81.5,0.234,1.067,243.7,0,0,-1.252246442,-2.831497827,0.020833333,morning,N
1:00:00,1/5/2021,1/5/2021 1:00,-5.335,80.4,0.225,0.78,57.58,0,0,-1.205864409,-2.49658469,0.041666667,morning,N
1:30:00,1/5/2021,1/5/2021 1:30,-5.69,84.1,0.225,0.53,95.3,0,0,-1.135799693,-2.242399124,0.0625,morning,N
2:00:00,1/5/2021,1/5/2021 2:00,-6.117,82.9,0.213,1.05,307.6,0,0,-1.051818015,-2.052388794,0.083333333,morning,N
2:30:00,1/5/2021,1/5/2021 2:30,-5.578,81.1,0.217,0.677,4.452,0,0,-0.959964381,-1.905322566,0.104166667,morning,N
3:00:00,1/5/2021,1/5/2021 3:00,-5.747,82.5,0.222,0.675,174.2,0,0,-0.863690932,-1.785850861,0.125,morning,N
3:30:00,1/5/2021,1/5/2021 3:30,-6.428,84.7,0.21,0.551,201.4,0,0,-0.765026788,-1.684104548,0.145833333,morning,N
4:00:00,1/5/2021,1/5/2021 4:00,-7.116,87.6,0.219,0.491,322.1,0,0,-0.665255758,-1.593767914,0.166666667,morning,N
4:30:00,1/5/2021,1/5/2021 4:30,-7.378,85.6,0.227,0.311,40.39,0,0,-0.565270812,-1.510659277,0.1875,morning,N
5:00:00,1/5/2021,1/5/2021 5:00,-8.03,88.4,0.238,0.409,226.6,0,0,-0.465761985,-1.431867764,0.208333333,morning,N
5:30:00,1/5/2021,1/5/2021 5:30,-7.892,89,0.241,0.384,166.9,0,0,-0.367321942,-1.355245544,0.229166667,morning,N
6:00:00,1/5/2021,1/5/2021 6:00,-8.1,88.6,0.252,0.572,236.2,0,0,-0.270510521,-1.279105811,0.25,morning,N
6:30:00,1/5/2021,1/5/2021 6:30,-8.46,89.4,0.239,0.583,147.1,0,0,-0.175898645,-1.202039248,0.270833333,morning,N
7:00:00,1/5/2021,1/5/2021 7:00,-8.26,87.4,0.237,1.001,287.7,0,0,-0.0841018,-1.122801518,0.291666667,morning,N
7:30:00,1/5/2021,1/5/2021 7:30,-7.776,86.9,0.245,0.704,251,0,1,0.004191918,-1.040247273,0.3125,morning,N
8:00:00,1/5/2021,1/5/2021 8:00,-7.669,85.3,0.266,0.655,102.4,0,1,0.088197313,-0.953299807,0.333333333,morning,N
8:30:00,1/5/2021,1/5/2021 8:30,-8.29,91.7,4.083,0.501,202.7,0,1,0.167011692,-0.860954072,0.354166667,morning,N
9:00:00,1/5/2021,1/5/2021 9:00,-7.846,87,43.71,0.541,333.8,0,1,0.239601748,-0.762316102,0.375,morning,N
9:30:00,1/5/2021,1/5/2021 9:30,-5.67,85.8,108.2,0.299,302.7,0,1,0.30480372,-0.656683875,0.395833333,morning,N
10:00:00,1/5/2021,1/5/2021 10:00,5.813,49.74,362.2,1.708,223.1,0,1,0.361345673,-0.543670918,0.416666667,morning,N
10:30:00,1/5/2021,1/5/2021 10:30,9.2,48.67,541.5,0.983,118.8,0,1,0.407902062,-0.4233611,0.4375,morning,N
11:00:00,1/5/2021,1/5/2021 11:00,10.47,34.04,694.4,1.263,32.79,0,1,0.44318765,-0.296460132,0.458333333,morning,N
11:30:00,1/5/2021,1/5/2021 11:30,12.59,30.19,852,2.227,147.3,0,1,0.466087578,-0.164383091,0.479166667,morning,N
12:00:00,1/5/2021,1/5/2021 12:00,13.36,26.88,920,1.904,259,0,1,0.475803148,-0.029207774,0.5,morning,N
12:30:00,1/5/2021,1/5/2021 12:30,12.46,27.38,675.1,2.953,262.1,0,1,0.471975817,0.106544697,0.520833333,afternoon,N
13:00:00,1/5/2021,1/5/2021 13:00,11.13,32.49,364,4.278,213.4,0,1,0.454748295,0.240266958,0.541666667,afternoon,N
13:30:00,1/5/2021,1/5/2021 13:30,9.69,31.92,283.7,3.44,294.2,0,1,0.424739831,0.369651219,0.5625,afternoon,N
14:00:00,1/5/2021,1/5/2021 14:00,10.4,28.62,421.7,2.042,333.7,0,1,0.382945156,0.492978064,0.583333333,afternoon,N
14:30:00,1/5/2021,1/5/2021 14:30,11.34,24.78,551.4,1.527,294.6,0,1,0.330592931,0.609237277,0.604166667,afternoon,N
15:00:00,1/5/2021,1/5/2021 15:00,11.83,23.73,500,1.885,271.9,0,1,0.269005182,0.718090933,0.625,afternoon,N
15:30:00,1/5/2021,1/5/2021 15:30,10.7,29.26,447.5,3.777,259.1,0,1,0.199486329,0.819741119,0.645833333,afternoon,N
16:00:00,1/5/2021,1/5/2021 16:00,10.53,25.6,527.7,3.257,256.8,0,1,0.123251959,0.914770729,0.666666667,afternoon,N
16:30:00,1/5/2021,1/5/2021 16:30,9.57,26.31,266.8,3.969,266.5,0,1,0.041393679,1.004003773,0.6875,afternoon,N
17:00:00,1/5/2021,1/5/2021 17:00,9.07,26.25,305.6,4.825,261.6,0,0,-0.045129438,1.088405624,0.708333333,afternoon,N
17:30:00,1/5/2021,1/5/2021 17:30,8.24,23.53,156.2,3.435,280.9,0,0,-0.135482549,1.169026182,0.729166667,afternoon,N
18:00:00,1/5/2021,1/5/2021 18:00,7.278,25.64,21.75,2.116,330,0,0,-0.228937222,1.246981751,0.75,afternoon,N
18:30:00,1/5/2021,1/5/2021 18:30,6.317,26.49,0.814,1.908,264.4,0,0,-0.32484844,1.323471165,0.770833333,afternoon,N
19:00:00,1/5/2021,1/5/2021 19:00,5.368,31.4,0.269,1.607,270.6,0,0,-0.42262804,1.399825798,0.791666667,afternoon,N
19:30:00,1/5/2021,1/5/2021 19:30,4.897,26.67,0.269,1.177,331.4,0,0,-0.521713811,1.477600183,0.8125,afternoon,N
20:00:00,1/5/2021,1/5/2021 20:00,5.147,27.52,0.27,0.794,307.3,0,0,-0.621530707,1.558720994,0.833333333,afternoon,N
20:30:00,1/5/2021,1/5/2021 20:30,4.272,39.1,0.271,2.042,35.9,0,0,-0.721436504,1.645730201,0.854166667,afternoon,N
21:00:00,1/5/2021,1/5/2021 21:00,3.352,50.33,0.269,2.931,11.16,0,0,-0.820636795,1.742189429,0.875,afternoon,N
21:30:00,1/5/2021,1/5/2021 21:30,2.04,63.24,0.27,2.474,58.28,0,0,-0.918038817,1.853364145,0.895833333,afternoon,N
22:00:00,1/5/2021,1/5/2021 22:00,-0.901,78.83,0.268,0.536,216.5,0,0,-1.011982026,1.987370134,0.916666667,afternoon,N
22:30:00,1/5/2021,1/5/2021 22:30,-2.268,73.31,0.266,0.673,237.1,0,0,-1.099723887,2.15691016,0.9375,afternoon,N
23:00:00,1/5/2021,1/5/2021 23:00,-2.196,76.91,0.267,0.888,231.6,0,0,-1.176496292,2.380797161,0.958333333,afternoon,N
23:30:00,1/5/2021,1/5/2021 23:30,-3.7,81.3,0.269,0.943,223.7,0,0,-1.234199086,2.679889084,0.979166667,afternoon,N
0:00:00,1/6/2021,1/6/2021 0:00,-5.612,82.8,0.266,0.46,249.1,0,0,-1.261616724,3.053200526,0,morning,N
0:30:00,1/6/2021,1/6/2021 0:30,-6.619,89,0.264,0.632,241,0,0,-1.250730352,-2.838620746,0.020833333,morning,N
1:00:00,1/6/2021,1/6/2021 1:00,-7.408,86.2,0.265,0.423,61.62,0,0,-1.204985802,-2.503739372,0.041666667,morning,N
1:30:00,1/6/2021,1/6/2021 1:30,-8.71,92,0.267,0.339,255.9,0,0,-1.13540265,-2.248745242,0.0625,morning,N
2:00:00,1/6/2021,1/6/2021 2:00,-9.13,91.2,0.265,0.142,246.9,0,0,-1.051739662,-2.057842612,0.083333333,morning,N
2:30:00,1/6/2021,1/6/2021 2:30,-9.49,96.1,0.268,0.356,224.5,0,0,-0.960085401,-1.910039754,0.104166667,morning,N
3:00:00,1/6/2021,1/6/2021 3:00,-9.03,91.4,0.267,0.746,55.54,0,0,-0.863930377,-1.79000615,0.125,morning,N
3:30:00,1/6/2021,1/6/2021 3:30,-8.99,88.5,0.264,0.335,272.4,0,0,-0.765329037,-1.687840214,0.145833333,morning,N
4:00:00,1/6/2021,1/6/2021 4:00,-10.19,89.9,0.259,0.18,200.5,0,0,-0.665580819,-1.597191732,0.166666667,morning,N
4:30:00,1/6/2021,1/6/2021 4:30,-10.71,90,0.262,0.422,190.4,0,0,-0.565588206,-1.513852163,0.1875,morning,N
5:00:00,1/6/2021,1/6/2021 5:00,-10.69,90.4,0.265,0.595,274.9,0,0,-0.46604697,-1.434891225,0.208333333,morning,N
5:30:00,1/6/2021,1/6/2021 5:30,-10.81,88.6,0.264,0.164,237,0,0,-0.367553139,-1.358147217,0.229166667,morning,N
6:00:00,1/6/2021,1/6/2021 6:00,-11.72,87,0.266,0.3,241.4,0,0,-0.270668373,-1.281923224,0.25,morning,N
6:30:00,1/6/2021,1/6/2021 6:30,-11.81,88.7,0.265,0.333,146.5,0,0,-0.175964371,-1.204802228,0.270833333,morning,N
7:00:00,1/6/2021,1/6/2021 7:00,-12.34,93.3,0.259,0.253,245.1,0,0,-0.0840567,-1.125533565,0.291666667,morning,N
7:30:00,1/6/2021,1/6/2021 7:30,-12.54,90.4,0.25,0.273,246.8,0,1,0.004366901,-1.042966087,0.3125,morning,N
8:00:00,1/6/2021,1/6/2021 8:00,-12.72,88.6,0.28,0.287,233.1,0,1,0.08852177,-0.95601709,0.333333333,morning,N
8:30:00,1/6/2021,1/6/2021 8:30,-12.55,88.5,4.896,0.138,117.6,0,1,0.167505625,-0.863674651,0.354166667,morning,N
9:00:00,1/6/2021,1/6/2021 9:00,-12.27,90.3,55.46,0.148,247.1,0,1,0.24028505,-0.765036473,0.375,morning,N
9:30:00,1/6/2021,1/6/2021 9:30,-8.87,77.2,228.2,0.091,334.2,0,1,0.305695158,-0.65939041,0.395833333,morning,N
10:00:00,1/6/2021,1/6/2021 10:00,-3.368,75.8,378.2,0.326,78.97,0,1,0.362461293,-0.546338246,0.416666667,morning,N
10:30:00,1/6/2021,1/6/2021 10:30,-1.821,63.49,519,0.811,59.57,0,1,0.409253071,-0.425951551,0.4375,morning,N
11:00:00,1/6/2021,1/6/2021 11:00,0.106,59.23,677.6,0.821,110.4,0,1,0.444778054,-0.298925363,0.458333333,morning,N
11:30:00,1/6/2021,1/6/2021 11:30,2.706,48.07,810,0.498,41.98,0,1,0.467912169,-0.166668755,0.479166667,morning,N
12:00:00,1/6/2021,1/6/2021 12:00,3.846,42.27,912,1.009,208.9,0,1,0.47784661,-0.031261032,0.5,morning,N
12:30:00,1/6/2021,1/6/2021 12:30,5.295,36.23,987,0.964,119,0,1,0.474213555,0.104766633,0.520833333,afternoon,N
13:00:00,1/6/2021,1/6/2021 13:00,6.029,33.4,1033,1.29,154.1,0,1,0.457149019,0.238790111,0.541666667,afternoon,N
13:30:00,1/6/2021,1/6/2021 13:30,7.354,27.84,1043,0.949,70.24,0,1,0.427269208,0.368482306,0.5625,afternoon,N
14:00:00,1/6/2021,1/6/2021 14:00,7.775,26.31,1016,0.912,170.9,0,1,0.385569469,0.49210651,0.583333333,afternoon,N
14:30:00,1/6/2021,1/6/2021 14:30,8.27,26.41,957,0.881,47.88,0,1,0.33328187,0.608640246,0.604166667,afternoon,N
15:00:00,1/6/2021,1/6/2021 15:00,8.14,28.31,868,1.805,58.97,0,1,0.271733401,0.717739149,0.625,afternoon,N
15:30:00,1/6/2021,1/6/2021 15:30,7.498,30.56,747.9,2.222,32.1,0,1,0.202233897,0.819603816,0.645833333,afternoon,N
16:00:00,1/6/2021,1/6/2021 16:00,7.424,29.51,605.9,1.684,43.18,0,1,0.126004063,0.914819016,0.666666667,afternoon,N
16:30:00,1/6/2021,1/6/2021 16:30,7.161,30.6,417.6,1.37,58.58,0,1,0.044139958,1.004212478,0.6875,afternoon,N
17:00:00,1/6/2021,1/6/2021 17:00,6.99,30.6,298.4,0.849,111.5,0,0,-0.042395657,1.088753992,0.708333333,afternoon,N
17:30:00,1/6/2021,1/6/2021 17:30,5.827,38.43,137.4,0.556,133.8,0,0,-0.132764945,1.169497846,0.729166667,afternoon,N
18:00:00,1/6/2021,1/6/2021 18:00,1.593,50.01,28.79,0.164,123.2,0,0,-0.226237039,1.247564272,0.75,afternoon,N
18:30:00,1/6/2021,1/6/2021 18:30,-1.488,57.96,1.55,0.007,123.4,0,0,-0.322164885,1.324155318,0.770833333,afternoon,N
19:00:00,1/6/2021,1/6/2021 19:00,-2.835,65.28,0.269,0.375,241.1,0,0,-0.419958516,1.400604586,0.791666667,afternoon,N
19:30:00,1/6/2021,1/6/2021 19:30,-4.572,73.24,0.267,0.773,230.7,0,0,-0.519054018,1.478467414,0.8125,afternoon,N
20:00:00,1/6/2021,1/6/2021 20:00,-4.788,74.07,0.268,0.74,230,0,0,-0.618874616,1.559668942,0.833333333,afternoon,N
20:30:00,1/6/2021,1/6/2021 20:30,-5.235,72.41,0.266,0.599,236.6,0,0,-0.718776274,1.646745291,0.854166667,afternoon,N
21:00:00,1/6/2021,1/6/2021 21:00,-5.785,80.5,0.269,0.18,262.4,0,0,-0.817962788,1.743243653,0.875,afternoon,N
21:30:00,1/6/2021,1/6/2021 21:30,-6.683,78.97,0.269,0.564,261.7,0,0,-0.915340182,1.854397062,0.895833333,afternoon,N
22:00:00,1/6/2021,1/6/2021 22:00,-6.584,82.9,0.268,0.299,246.1,0,0,-1.00924922,1.988250189,0.916666667,afternoon,N
22:30:00,1/6/2021,1/6/2021 22:30,-6.853,75.75,0.266,0.822,299.1,0,0,-1.096957042,2.157353641,0.9375,afternoon,N
23:00:00,1/6/2021,1/6/2021 23:00,-6.854,82.9,0.269,0.363,248.3,0,0,-1.173729154,2.380226406,0.958333333,afternoon,N
23:30:00,1/6/2021,1/6/2021 23:30,-8.29,87.3,0.269,0.394,205,0,0,-1.231551561,2.677355756,0.979166667,afternoon,N
0:00:00,1/7/2021,1/7/2021 0:00,-8.62,84.9,0.268,0.016,246.4,0,0,-1.259337831,3.047990878,0,morning,N
0:30:00,1/7/2021,1/7/2021 0:30,-9.15,88.5,0.267,0.378,234.6,0,0,-1.249068371,-2.845689555,0.020833333,morning,N
1:00:00,1/7/2021,1/7/2021 1:00,-9.5,88.6,0.267,0.592,221.5,0,0,-1.203964808,-2.510966116,0.041666667,morning,N
1:30:00,1/7/2021,1/7/2021 1:30,-9.52,87,0.267,0.221,259.1,0,0,-1.134873986,-2.255222866,0.0625,morning,N
2:00:00,1/7/2021,1/7/2021 2:00,-9.64,87.2,0.268,0.127,219.7,0,0,-1.051540335,-2.063443345,0.083333333,morning,N
2:30:00,1/7/2021,1/7/2021 2:30,-9.85,90.9,0.269,0.116,300.7,0,0,-0.960093673,-1.914900882,0.104166667,morning,N
3:00:00,1/7/2021,1/7/2021 3:00,-9.78,86.6,0.267,0.314,211.2,0,0,-0.864062815,-1.794296462,0.125,morning,N
3:30:00,1/7/2021,1/7/2021 3:30,-10.41,88.5,0.266,0.246,236.1,0,0,-0.765527994,-1.69170088,0.145833333,morning,N
4:00:00,1/7/2021,1/7/2021 4:00,-10.51,88,0.201,0.131,247.1,0,0,-0.665804736,-1.600731084,0.166666667,morning,N
4:30:00,1/7/2021,1/7/2021 4:30,-10.79,89.4,0.201,0.288,246.7,0,0,-0.565805386,-1.517152131,0.1875,morning,N
5:00:00,1/7/2021,1/7/2021 5:00,-10.65,88.3,0.201,0.489,235.9,0,0,-0.466231714,-1.43801434,0.208333333,morning,N
5:30:00,1/7/2021,1/7/2021 5:30,-10.47,88.6,0.2,0.401,222.8,0,0,-0.367683297,-1.361141984,0.229166667,morning,N
6:00:00,1/7/2021,1/7/2021 6:00,-10.16,87.1,0.201,0.238,320.8,0,0,-0.270723749,-1.284827837,0.25,morning,N
6:30:00,1/7/2021,1/7/2021 6:30,-10.12,89,0.201,0.179,244.1,0,0,-0.17592565,-1.207646955,0.270833333,morning,N
7:00:00,1/7/2021,1/7/2021 7:00,-9.57,88.2,0.199,0.461,249.9,0,0,-0.083904735,-1.128342104,0.291666667,morning,N
7:30:00,1/7/2021,1/7/2021 7:30,-9.15,87.4,0.201,0.007,293.9,0,1,0.004651535,-1.045756085,0.3125,morning,N
8:00:00,1/7/2021,1/7/2021 8:00,-9.11,90.8,0.218,0.101,213,0,1,0.088958943,-0.958799918,0.333333333,morning,N
8:30:00,1/7/2021,1/7/2021 8:30,-8.67,89.4,5.594,0.145,121,0,1,0.16811551,-0.866454495,0.354166667,morning,N
9:00:00,1/7/2021,1/7/2021 9:00,-8.37,87.2,34.58,0.144,92.1,0,1,0.241087575,-0.767808853,0.375,morning,N
9:30:00,1/7/2021,1/7/2021 9:30,-7.333,89.8,83.5,0.079,26.14,0,1,0.306708942,-0.662140377,0.395833333,morning,N
10:00:00,1/7/2021,1/7/2021 10:00,-6.067,89.3,135,0.038,75.66,0,1,0.363702001,-0.5490388,0.416666667,morning,N
10:30:00,1/7/2021,1/7/2021 10:30,-4.621,81.6,185.5,0.268,74.69,0,1,0.410731246,-0.42856319,0.4375,morning,N
11:00:00,1/7/2021,1/7/2021 11:00,-3.22,73.63,241.6,0.314,61.49,0,1,0.446496724,-0.301397914,0.458333333,morning,N
11:30:00,1/7/2021,1/7/2021 11:30,-2.025,68.34,299.5,0.35,353.6,0,1,0.46986485,-0.168946344,0.479166667,morning,N
12:00:00,1/7/2021,1/7/2021 12:00,-0.628,62.8,395.4,0.3,38.54,0,1,0.480016486,-0.033289934,0.5,morning,N
12:30:00,1/7/2021,1/7/2021 12:30,1.096,55.27,558.1,0.489,57.01,0,1,0.47657445,0.103029188,0.520833333,afternoon,N
13:00:00,1/7/2021,1/7/2021 13:00,2.199,51.09,552.1,1.243,42.15,0,1,0.459668159,0.237369165,0.541666667,afternoon,N
13:30:00,1/7/2021,1/7/2021 13:30,2.493,46.39,480,1.274,121.3,0,1,0.429911035,0.367382807,0.5625,afternoon,N
14:00:00,1/7/2021,1/7/2021 14:00,3.522,44.07,699.6,1.061,55.36,0,1,0.388299411,0.491315673,0.583333333,afternoon,N
14:30:00,1/7/2021,1/7/2021 14:30,5.679,37.96,915,0.95,40.53,0,1,0.336069161,0.608132958,0.604166667,afternoon,N
15:00:00,1/7/2021,1/7/2021 15:00,7.198,40.46,816,0.987,170.8,0,1,0.274552598,0.717484098,0.625,afternoon,N
15:30:00,1/7/2021,1/7/2021 15:30,5.457,46.85,333,0.912,76.28,0,1,0.205065263,0.819568614,0.645833333,afternoon,N
16:00:00,1/7/2021,1/7/2021 16:00,4.091,47.14,288.2,0.966,61.96,0,1,0.128833188,0.91497362,0.666666667,afternoon,N
16:30:00,1/7/2021,1/7/2021 16:30,3.461,54.29,214.6,1.171,104.8,0,1,0.046957023,1.004531027,0.6875,afternoon,N
17:00:00,1/7/2021,1/7/2021 17:00,4.183,45.21,356.9,1.192,68.16,0,0,-0.039596694,1.089215452,0.708333333,afternoon,N
17:30:00,1/7/2021,1/7/2021 17:30,4.593,48.21,175.3,0.884,170.2,0,0,-0.129987078,1.170085929,0.729166667,afternoon,N
18:00:00,1/7/2021,1/7/2021 18:00,2.04,62.5,36.12,0.337,198.6,0,0,-0.223480786,1.248266946,0.75,afternoon,N
18:30:00,1/7/2021,1/7/2021 18:30,-1.6,71.28,1.913,0.362,245.6,0,0,-0.319428684,1.324964065,0.770833333,afternoon,N
19:00:00,1/7/2021,1/7/2021 19:00,-3.688,79.85,0.262,0.537,252.4,0,0,-0.417238953,1.401513423,0.791666667,afternoon,N
19:30:00,1/7/2021,1/7/2021 19:30,-3.864,79.95,0.268,0.759,265.6,0,0,-0.516345887,1.479471501,0.8125,afternoon,N
20:00:00,1/7/2021,1/7/2021 20:00,-3.25,78.69,0.269,0.4,293.8,0,0,-0.616170854,1.560762299,0.833333333,afternoon,N
20:30:00,1/7/2021,1/7/2021 20:30,-2.837,77.5,0.271,0.448,154,0,0,-0.716067808,1.647916576,0.854166667,afternoon,N
21:00:00,1/7/2021,1/7/2021 21:00,-2.552,73.82,0.269,0.56,178.7,0,0,-0.815238443,1.744467678,0.875,afternoon,N
21:30:00,1/7/2021,1/7/2021 21:30,-3.017,78.62,0.268,0.641,305,0,0,-0.912587101,1.85561686,0.895833333,afternoon,N
22:00:00,1/7/2021,1/7/2021 22:00,-4.454,83.1,0.269,0.717,181.5,0,0,-1.00645515,1.989338192,0.916666667,afternoon,N
22:30:00,1/7/2021,1/7/2021 22:30,-6.199,86.2,0.269,0.683,280.6,0,0,-1.094118367,2.158029643,0.9375,afternoon,N
23:00:00,1/7/2021,1/7/2021 23:00,-7.144,85,0.269,0.914,230.4,0,0,-1.170874572,2.379911779,0.958333333,afternoon,N
23:30:00,1/7/2021,1/7/2021 23:30,-7.16,80.8,0.271,1.027,38.48,0,0,-1.228795298,2.675083263,0.979166667,afternoon,N
0:00:00,1/8/2021,1/8/2021 0:00,-6.798,82,0.269,0.709,309.1,0,0,-1.256927096,3.042984352,0,morning,N
0:30:00,1/8/2021,1/8/2021 0:30,-7.623,88.3,0.267,0.654,220.9,0,0,-1.24726122,-2.852690473,0.020833333,morning,N
1:00:00,1/8/2021,1/8/2021 1:00,-8.23,86.5,0.269,0.778,192.1,0,0,-1.202800876,-2.518251377,0.041666667,morning,N
1:30:00,1/8/2021,1/8/2021 1:30,-8.29,83.3,0.269,0.582,231.1,0,0,-1.134212414,-2.261821819,0.0625,morning,N
2:00:00,1/8/2021,1/8/2021 2:00,-8.18,74.86,0.268,0.919,189.9,0,0,-1.051218467,-2.069183708,0.083333333,morning,N
2:30:00,1/8/2021,1/8/2021 2:30,-6.531,71.42,0.269,0.308,235.8,0,0,-0.959987578,-1.919900552,0.104166667,morning,N
3:00:00,1/8/2021,1/8/2021 3:00,-8.51,74.32,0.269,0.683,222.1,0,0,-0.864086674,-1.798717579,0.125,morning,N
3:30:00,1/8/2021,1/8/2021 3:30,-8.37,79.85,0.264,0.693,22.22,0,0,-0.765622178,-1.695683077,0.145833333,morning,N
4:00:00,1/8/2021,1/8/2021 4:00,-9.96,84.8,0.267,0.461,230.8,0,0,-0.665926133,-1.604382996,0.166666667,morning,N
4:30:00,1/8/2021,1/8/2021 4:30,-10.58,85,0.268,0.461,193.5,0,0,-0.565921095,-1.520556548,0.1875,morning,N
5:00:00,1/8/2021,1/8/2021 5:00,-10.91,82.8,0.269,0.433,231.6,0,0,-0.466315084,-1.441234715,0.208333333,morning,N
5:30:00,1/8/2021,1/8/2021 5:30,-10.89,84.5,0.256,0.318,212.6,0,0,-0.36771141,-1.36422763,0.229166667,morning,N
6:00:00,1/8/2021,1/8/2021 6:00,-11.25,84.9,0.202,0.285,241.8,0,0,-0.270675773,-1.287817566,0.25,morning,N
6:30:00,1/8/2021,1/8/2021 6:30,-11.57,86.5,0.202,0.236,230.9,0,0,-0.175781743,-1.210571443,0.270833333,morning,N
7:00:00,1/8/2021,1/8/2021 7:00,-11.48,84.7,0.2,0.659,242.1,0,0,-0.083645304,-1.13122523,0.291666667,morning,N
7:30:00,1/8/2021,1/8/2021 7:30,-10.86,84.1,0.203,0.37,246.7,0,1,0.005046276,-1.048615429,0.3125,morning,N
8:00:00,1/8/2021,1/8/2021 8:00,-11.03,85.6,0.223,0.22,243.6,0,1,0.089509141,-0.961646509,0.333333333,morning,N
8:30:00,1/8/2021,1/8/2021 8:30,-11.81,86.5,5.407,0.187,247.6,0,1,0.168841507,-0.869291874,0.354166667,morning,N
9:00:00,1/8/2021,1/8/2021 9:00,-11.64,86.9,57.05,0.265,235.4,0,1,0.24200933,-0.770631564,0.375,morning,N
9:30:00,1/8/2021,1/8/2021 9:30,-7.683,69.07,223,0,235.2,0,1,0.307844924,-0.66493215,0.395833333,morning,N
10:00:00,1/8/2021,1/8/2021 10:00,-2.583,63.24,377.9,0.063,59.89,0,1,0.365067497,-0.551771,0.416666667,morning,N
10:30:00,1/8/2021,1/8/2021 10:30,1.762,49.37,539.3,0.272,92.7,0,1,0.412336134,-0.431194474,0.4375,morning,N
11:00:00,1/8/2021,1/8/2021 11:00,3.702,49.17,692.2,0.766,84.9,0,1,0.448343059,-0.303876264,0.458333333,morning,N
11:30:00,1/8/2021,1/8/2021 11:30,4.795,38.39,825,0.902,169.9,0,1,0.471944871,-0.171214345,0.479166667,morning,N
12:00:00,1/8/2021,1/8/2021 12:00,6.824,32.08,933,0.956,212.4,0,1,0.482311875,-0.035292967,0.5,morning,N
12:30:00,1/8/2021,1/8/2021 12:30,7.836,31.9,1008,1.098,138.5,0,1,0.479057449,0.101333873,0.520833333,afternoon,N
13:00:00,1/8/2021,1/8/2021 13:00,8.3,28.42,1047,1.387,93.7,0,1,0.462304507,0.236005609,0.541666667,afternoon,N
13:30:00,1/8/2021,1/8/2021 13:30,8.44,24.14,1059,1.541,175.5,0,1,0.432663957,0.366354155,0.5625,afternoon,N
14:00:00,1/8/2021,1/8/2021 14:00,8.43,25.42,1027,1.613,53.55,0,1,0.391133492,0.490606885,0.583333333,afternoon,N
14:30:00,1/8/2021,1/8/2021 14:30,8.23,23.05,963,1.649,118.4,0,1,0.338953193,0.60771661,0.604166667,afternoon,N
15:00:00,1/8/2021,1/8/2021 15:00,8.52,22.36,871,1.526,149.4,0,1,0.277461067,0.717326819,0.625,afternoon,N
15:30:00,1/8/2021,1/8/2021 15:30,8.82,22.16,750.5,1.287,126.2,0,1,0.207978649,0.819636372,0.645833333,afternoon,N
16:00:00,1/8/2021,1/8/2021 16:00,8.94,22.64,607.1,1.099,70.69,0,1,0.131737507,0.91523522,0.666666667,afternoon,N
16:30:00,1/8/2021,1/8/2021 16:30,8.35,25.67,451.3,1.386,97.6,0,1,0.049843019,1.004959914,0.6875,afternoon,N
17:00:00,1/8/2021,1/8/2021 17:00,7.388,28.56,294,1.48,97.3,0,0,-0.036734412,1.089790315,0.708333333,afternoon,N
17:30:00,1/8/2021,1/8/2021 17:30,5.543,33.83,142,1.227,104.4,0,0,-0.127150804,1.170790568,0.729166667,afternoon,N
18:00:00,1/8/2021,1/8/2021 18:00,1.475,45.11,26.9,0.202,121.7,0,0,-0.220670299,1.249089734,0.75,afternoon,N
18:30:00,1/8/2021,1/8/2021 18:30,-1.484,49.66,1.822,0.037,270.3,0,0,-0.316641646,1.325897186,0.770833333,afternoon,N
19:00:00,1/8/2021,1/8/2021 19:00,-2.418,59.15,0.268,0.447,217.7,0,0,-0.414471117,1.402551898,0.791666667,afternoon,N
19:30:00,1/8/2021,1/8/2021 19:30,-4.591,65.13,0.269,0.624,230.6,0,0,-0.51359114,1.480611824,0.8125,afternoon,N
20:00:00,1/8/2021,1/8/2021 20:00,-5.858,68.32,0.268,0.66,228.6,0,0,-0.613421096,1.562000205,0.833333333,afternoon,N
20:30:00,1/8/2021,1/8/2021 20:30,-5.842,68.09,0.27,0.809,112.8,0,0,-0.713312733,1.649242908,0.854166667,afternoon,N
21:00:00,1/8/2021,1/8/2021 21:00,-6.967,72.33,0.269,0.441,116.5,0,0,-0.812465343,1.745859995,0.875,afternoon,N
21:30:00,1/8/2021,1/8/2021 21:30,-8.38,78.57,0.271,0.336,226.7,0,0,-0.909781134,1.857021574,0.895833333,afternoon,N
22:00:00,1/8/2021,1/8/2021 22:00,-8.22,80.4,0.27,0.346,253.5,0,0,-1.003601384,1.990631611,0.916666667,afternoon,N
22:30:00,1/8/2021,1/8/2021 22:30,-6.935,77.72,0.24,0.613,212.2,0,0,-1.091209515,2.158935057,0.9375,afternoon,N
